id,sentiment,true_label
26567,1,1
27130,0,0
19877,0,0
27575,1,1
24911,0,0
12005,0,0
1274,1,1
13510,1,1
7793,0,0
19904,0,0
28751,1,1
28990,1,1
5647,0,0
28517,0,0
7018,1,1
26578,1,1
659,1,1
11253,0,0
259,1,1
3476,1,1
3456,1,1
10557,0,0
2596,1,1
22941,1,1
28378,0,0
13482,1,1
20977,0,1
25193,1,1
24830,0,0
14336,1,1
4428,0,0
8995,0,0
10422,1,1
17115,0,1
4615,0,0
2802,1,1
5563,0,0
24280,1,1
1648,1,1
7876,0,0
18598,0,0
26860,1,1
16813,1,1
17442,0,0
19166,0,0
13399,1,1
24794,0,0
13515,0,0
847,0,0
18471,0,0
10666,1,1
27221,1,1
1672,1,1
28714,0,0
19766,1,1
23983,0,0
8603,0,0
5684,1,1
29704,1,1
19050,1,1
809,0,0
16008,1,0
23595,1,1
2712,0,0
10514,1,1
11642,1,1
10158,0,0
26377,0,0
22075,1,1
29052,1,1
29729,0,0
5909,1,1
6109,1,1
17017,0,0
27406,1,1
2770,0,0
24683,0,0
14940,1,1
15566,1,1
11029,1,1
21269,0,0
18310,0,0
10131,0,0
28458,1,1
4927,1,1
12306,1,1
5924,0,0
10018,1,1
18363,1,1
15071,1,1
3929,1,1
8084,0,0
19967,1,1
18454,1,1
24271,0,0
26260,0,1
10171,1,1
10936,1,1
18488,0,0
6318,1,1
6302,1,1
9405,0,1
21970,1,1
25627,0,0
19727,0,0
25820,0,0
14286,0,0
4579,0,0
27339,1,1
25746,0,0
18008,0,0
25921,0,0
20370,1,1
18550,1,1
12619,1,1
27784,0,0
17969,0,0
23439,0,1
17785,0,0
17789,0,0
14015,0,0
23203,0,0
27736,1,1
12681,1,1
19547,1,1
20191,0,0
10952,1,1
19261,1,1
7266,0,0
24880,0,0
1647,1,1
29569,1,1
9121,0,0
16018,0,0
19225,0,0
21067,1,1
22602,0,0
17633,0,0
22181,1,1
19000,0,0
27426,0,0
23978,0,0
248,0,0
16397,1,1
27914,1,1
27710,1,1
10548,0,0
26374,1,1
26988,1,1
15603,0,0
19748,0,0
4507,1,1
28439,1,1
18032,0,0
7772,1,1
11215,1,1
7374,0,0
24233,1,1
29742,1,0
28646,0,0
28750,1,1
5173,0,0
8778,1,1
8218,1,1
15868,1,1
29230,1,1
26949,1,1
9596,0,0
18944,0,0
21268,0,0
19117,0,0
5250,1,1
10408,0,0
20291,1,1
7399,0,0
18671,0,1
1135,0,0
26826,1,1
4456,1,1
19054,1,1
20640,1,1
27763,1,1
23325,0,1
10183,1,1
26806,0,0
11764,1,1
21639,0,0
24378,0,0
22175,0,0
5222,1,1
20876,1,1
15712,1,1
10177,0,0
18427,0,0
1146,0,0
15398,0,1
6392,0,0
27044,0,1
18202,0,1
2027,1,1
22951,1,1
14375,0,0
10233,1,0
4680,1,1
4569,0,0
619,0,1
16827,1,1
287,1,1
29655,1,1
8650,1,1
28063,0,0
28193,1,1
18281,0,0
26315,1,1
29774,0,0
2938,1,1
18368,0,0
14884,1,1
1347,0,1
15142,0,0
7787,1,1
11019,0,0
3705,0,0
16835,0,0
10784,1,1
1558,0,0
12695,0,0
16469,0,0
3878,1,1
15442,1,1
23205,0,1
13567,1,1
241,0,0
9285,1,1
15754,1,1
7414,1,1
23264,1,1
12832,1,1
27684,1,1
16501,1,0
17741,0,0
3743,1,1
28561,1,1
16509,0,0
3757,0,0
6941,0,0
16341,1,1
7405,1,1
5172,0,0
17313,0,0
19640,1,1
12025,0,0
20329,1,1
25359,1,1
21342,1,1
17493,0,0
23854,0,0
19740,0,0
12650,0,0
3457,0,0
23107,1,1
26593,1,1
10696,1,1
29008,0,1
21606,1,1
6916,1,1
6995,1,1
5710,1,1
9134,0,0
7922,0,0
8626,1,1
7308,1,1
9382,0,0
13164,1,1
20208,0,0
12514,1,1
6250,1,1
7665,1,1
27647,1,1
16754,0,0
16896,0,0
4549,0,0
18133,1,1
3205,1,1
4864,1,1
6160,0,0
27740,1,1
7505,1,1
9265,0,1
24241,0,0
7433,1,1
16398,1,1
6980,0,0
21145,0,0
21060,1,1
1476,0,0
2048,0,0
10421,1,1
16492,0,0
3654,1,1
14528,1,1
28061,1,1
24308,1,0
14693,0,0
28186,1,1
23221,1,1
28462,1,1
8315,1,1
7164,1,1
8362,1,1
20668,0,0
4801,0,0
22371,0,0
24145,1,1
6743,0,1
21368,1,1
21310,1,1
10933,1,1
6364,0,1
22417,0,1
27131,0,0
9332,0,0
24511,0,0
20143,0,0
14455,0,0
7268,1,1
1133,1,1
28093,1,1
6634,0,1
6220,1,1
28389,0,0
23078,1,1
1944,0,0
13850,0,0
20875,0,0
22766,0,0
10515,0,0
6809,0,1
21524,1,1
3581,0,0
23520,1,1
13555,1,1
2354,1,1
14628,0,0
17196,0,0
25420,1,1
25489,1,1
22654,0,0
16352,1,0
7987,0,0
20834,1,1
740,1,1
250,0,0
8154,1,1
22578,1,1
12077,1,1
23928,0,0
17161,0,0
22254,1,1
4231,0,0
5229,1,1
25157,1,1
2711,1,1
26021,0,0
15541,1,1
9833,1,1
26585,0,0
23438,1,1
23696,1,1
29112,0,1
23849,1,1
3430,0,0
22849,0,1
25690,0,0
28748,1,1
24182,1,1
22630,0,0
6480,1,1
5963,0,0
26101,0,0
2353,0,0
4706,1,1
19725,1,1
14961,1,1
18921,1,1
12334,1,1
5814,0,1
6602,0,1
28766,1,1
17208,1,1
3940,0,1
24943,0,0
16411,1,1
24672,1,1
4262,0,0
1665,0,0
9558,0,0
5286,0,0
20297,1,1
15223,0,0
21324,0,0
8207,0,0
9775,1,1
4588,1,1
3984,0,0
5477,1,1
14005,0,0
24548,0,0
3020,0,0
6086,1,1
16154,0,0
7024,0,0
26302,1,1
11422,0,0
9456,1,1
25608,0,0
21925,1,0
2171,1,1
677,1,1
28860,0,0
3116,1,1
17865,1,1
26144,0,1
19148,0,0
25681,0,1
25669,0,0
4193,1,0
29259,1,1
7186,0,0
19972,0,0
844,1,1
23330,0,0
5503,1,1
1563,0,0
1835,0,1
15327,0,0
6526,0,0
8,0,0
15573,0,0
5462,0,1
16438,0,0
27264,1,1
10878,1,1
24545,0,1
22739,1,1
23678,1,1
29271,0,0
16825,0,0
24727,1,1
24573,1,1
13236,1,1
14437,1,1
29136,1,1
19865,0,0
27663,0,1
1445,0,0
11447,1,1
9196,1,1
22112,1,1
6504,1,1
10480,0,1
25904,1,1
18150,0,0
3252,1,1
4681,1,1
25421,1,1
26948,1,1
21280,1,1
13001,1,1
24758,0,0
6025,0,0
7610,0,0
26779,1,1
3466,0,0
13104,0,1
25825,1,1
6731,0,0
20750,1,0
13155,0,0
12871,0,0
867,0,0
27702,0,0
3945,1,1
13921,1,1
11182,1,1
6810,1,1
20030,1,1
5919,1,1
4763,0,0
13779,0,0
27562,1,1
17535,0,0
27197,0,0
26011,0,1
23165,1,1
23835,0,0
16598,0,0
21626,1,1
20195,0,0
3925,0,0
18296,0,0
19234,1,1
21555,0,1
20531,1,1
14307,1,1
28097,1,1
24218,0,0
3442,0,0
27000,1,1
23047,0,0
23052,0,0
17767,1,1
10069,1,1
26842,1,1
7223,0,0
13611,0,1
16967,0,0
16945,1,1
17010,0,0
6738,1,1
18864,1,1
29078,0,0
26296,0,0
20741,1,1
26409,1,1
2751,0,0
13713,1,1
16320,0,0
2056,1,1
9952,0,1
14108,1,1
17572,1,0
14397,0,0
21080,0,0
7358,1,1
27392,0,0
15008,1,1
20125,1,1
12646,1,1
25172,1,1
12187,0,0
18681,1,1
12349,1,0
5887,0,1
18714,1,1
1434,1,1
21235,1,1
23153,0,0
24191,1,1
22985,0,1
2914,1,1
3696,1,1
8011,0,0
25339,1,1
27010,1,1
14673,1,1
7378,0,0
16347,1,1
22582,0,0
16900,1,1
20167,0,0
1784,1,1
27639,0,0
7248,1,1
20156,1,1
21018,0,0
29709,0,1
5321,0,0
21787,0,0
8930,1,1
7605,1,1
9523,0,0
10448,1,1
18088,1,1
14595,1,1
27200,0,0
20529,0,0
25574,0,0
7209,0,0
26500,0,0
26511,0,1
10332,0,0
23287,1,1
8047,0,0
2231,1,1
5489,0,0
19992,0,0
1892,1,1
28435,1,1
10897,1,1
15377,0,1
13328,1,1
25656,1,1
15904,0,0
5128,1,1
15414,1,1
15374,1,1
16972,0,0
3708,1,1
16346,0,0
22191,0,0
4352,1,1
20133,0,0
23127,0,0
24900,1,1
24213,0,0
12195,0,0
9295,1,1
21776,1,1
3379,0,0
20017,1,1
22690,0,0
25616,1,1
27893,0,0
18643,0,0
28339,1,1
29963,0,0
12498,1,1
917,1,1
10749,0,0
2383,0,0
17233,0,0
22914,0,0
4257,1,1
21582,1,1
2753,1,1
9589,1,1
25923,1,1
1498,0,0
27267,1,1
6274,1,1
27837,1,1
10269,1,1
15979,1,1
6626,0,0
4296,0,0
5317,0,0
19392,1,1
6235,1,1
15691,0,0
17489,0,0
26996,0,0
13441,0,0
26931,0,0
2697,1,1
8152,0,0
12370,1,1
12623,0,0
4767,1,1
7515,1,1
23355,1,1
9515,1,1
19134,1,1
16865,0,0
3309,0,0
12096,1,1
673,1,1
8172,0,0
9910,1,1
13366,1,1
19907,1,1
14026,0,0
6185,1,1
28354,1,1
2874,0,0
6191,0,0
1733,1,0
1091,1,1
23402,0,0
27413,0,0
26542,1,1
4002,1,1
21609,1,1
13701,1,1
14704,1,1
27944,1,1
23521,1,1
17564,1,1
15144,1,1
15524,0,0
10823,0,0
16257,0,0
6104,0,0
15981,1,1
8146,0,0
1124,1,1
21693,0,0
17897,1,1
22164,0,0
10119,1,1
29858,1,1
10846,1,1
4594,1,1
9909,0,0
7864,0,0
15129,1,0
19279,1,1
8845,1,1
12704,0,0
4474,1,1
23199,1,1
22556,1,1
29367,0,0
6498,1,1
9772,0,0
25587,0,0
8145,0,0
9904,0,0
25088,1,1
22232,1,1
16659,1,1
26410,1,1
10759,1,1
24381,1,1
735,1,1
23918,1,1
367,1,1
14516,0,0
15918,1,1
23192,0,0
13440,0,0
1880,1,1
2897,0,0
6742,1,1
25217,0,1
11072,1,1
24482,1,0
1030,0,0
22828,1,1
1834,0,0
22623,0,0
14283,0,0
7962,0,0
7,1,1
15788,1,1
6661,1,1
27573,1,0
11166,0,0
18785,0,0
25826,0,0
28864,1,1
16045,0,0
12994,0,1
18615,0,0
4764,1,0
28427,0,1
16327,0,0
23219,1,1
9988,0,0
7591,0,0
1191,0,0
6329,0,0
2470,0,0
14221,0,0
23029,1,1
25152,1,1
26151,1,1
12056,1,1
15185,1,1
10810,1,1
10627,1,1
10919,0,0
22674,1,1
11133,0,0
29197,1,1
4174,1,1
15485,0,1
11577,1,1
8461,1,1
28749,1,1
25998,1,1
21902,0,0
22716,0,0
15518,1,1
6412,1,1
22142,0,0
2121,1,1
16335,1,1
29089,0,0
5093,1,1
24631,0,0
451,1,1
20424,0,0
18858,0,0
12086,0,1
6614,0,0
25015,0,0
18326,1,1
10235,0,0
2665,0,0
25442,0,0
400,0,0
4964,0,1
270,1,0
14028,1,1
503,1,1
3836,0,0
11187,0,0
3164,1,1
29956,0,0
23828,1,1
25258,1,1
14531,0,1
26864,0,0
24536,1,1
1388,1,1
20322,0,0
15391,0,0
2187,1,1
1052,1,1
4141,0,1
1587,0,0
15105,0,0
24027,1,1
29514,1,1
13493,1,1
11659,0,0
11701,1,1
26843,0,0
11363,1,1
18898,0,0
22900,1,1
28452,0,0
2885,1,1
1460,1,1
2600,0,0
25090,0,0
14918,1,1
20643,0,0
2664,0,1
12340,0,0
22200,0,0
10399,1,1
21369,1,1
9903,1,1
17819,1,1
19232,0,0
12051,1,1
24055,0,0
5439,1,1
14472,1,0
22796,1,0
18445,1,1
22726,0,0
21124,1,1
852,1,1
9365,1,1
10363,1,1
27325,0,0
9127,0,0
23847,1,1
28222,0,0
5064,0,0
10467,0,0
23201,0,0
29899,1,1
26184,0,0
7189,0,0
15989,0,0
10396,0,0
16118,0,0
5941,1,1
2542,1,1
21126,0,0
7732,1,1
15084,1,1
16680,1,1
27933,1,1
28724,1,1
7140,1,1
25330,0,0
388,1,1
20137,1,1
1440,0,0
29211,1,1
28295,0,0
9284,1,1
17714,0,0
2780,0,0
15411,0,0
16461,1,1
11794,1,1
1526,1,0
2415,1,0
3826,1,1
15,1,1
5852,0,0
27488,1,1
16267,0,0
8498,0,0
25774,0,0
20517,0,0
2186,0,0
27644,1,1
9842,1,1
6808,1,1
17554,1,1
6604,1,1
22313,1,1
23910,1,1
5396,1,1
8201,0,0
28367,0,0
8334,0,1
11464,0,0
15839,1,1
26673,0,0
20548,0,0
18128,0,0
16431,1,1
21747,0,0
9581,0,0
10430,1,1
10613,1,1
26454,1,1
11484,0,0
16116,0,0
12577,1,1
23188,0,0
25211,1,1
17798,0,0
2331,1,1
4948,1,1
29731,0,0
23604,1,1
6342,0,0
10848,1,1
26457,0,0
19798,0,0
12705,1,1
12935,1,1
24638,0,0
10162,0,0
10567,0,0
1958,0,1
21948,1,1
7401,0,0
28762,1,1
1222,0,0
27708,1,1
20243,0,0
5492,1,1
3050,0,0
27344,1,1
24821,1,1
8577,0,0
13114,0,0
5247,1,1
21623,1,1
23770,1,1
20073,0,0
15597,0,0
23314,1,1
612,1,1
8929,1,1
1089,1,1
21564,0,0
9308,0,0
23658,0,0
5273,1,0
27801,1,1
15725,0,0
7524,0,0
23905,0,0
28498,0,0
28304,1,1
29179,1,1
15546,1,1
23953,1,1
1561,1,1
13723,1,1
26131,1,1
3805,0,0
19851,1,0
9727,1,1
11793,0,0
6585,0,0
27841,0,0
10381,1,1
21152,0,0
25680,1,1
24722,0,0
4091,0,1
6896,0,0
8598,0,0
17326,0,0
22619,0,0
9464,1,1
7363,1,1
24533,0,0
9193,1,1
27794,0,0
12139,1,1
29331,1,1
5528,0,1
11267,1,1
600,1,1
8350,0,0
19664,0,0
22122,0,1
19298,1,1
6227,1,1
7151,1,1
15734,1,1
15983,1,1
8875,0,0
9505,0,0
28386,1,1
19789,1,1
13990,0,0
21064,0,0
19002,0,0
16106,0,0
26764,0,0
1062,0,0
11942,1,1
16123,1,1
14085,1,1
3699,0,0
23755,0,1
11216,0,0
13757,1,1
13733,0,1
29806,0,0
25391,0,0
24862,0,0
19641,1,1
24254,0,0
26854,0,0
3599,0,0
27997,0,1
18601,0,1
7385,1,1
17140,0,0
21489,1,0
18772,1,1
135,1,1
7796,0,1
1352,1,1
26351,0,0
5682,1,1
10625,1,1
24106,0,0
13554,1,1
25516,1,1
24006,1,1
4940,1,1
1605,1,1
11719,0,0
284,0,0
3602,1,0
9847,0,1
29166,1,1
28999,1,1
12110,0,0
13234,1,1
9762,0,0
2638,1,1
9882,1,1
14284,0,1
23697,0,0
17645,1,1
6281,0,0
8825,1,1
10598,1,1
19438,1,0
15641,1,1
27448,1,1
1054,0,0
25919,0,0
795,1,1
17647,0,0
15674,0,0
23826,1,1
7448,1,1
10237,0,0
10406,1,1
17347,0,1
25906,1,1
19772,0,0
29240,0,0
8965,1,1
4575,1,1
2609,1,1
27819,0,0
15776,0,1
25229,0,0
6656,1,1
2635,0,0
27828,0,0
6875,0,0
2922,1,1
4026,1,1
1808,0,1
12089,1,1
3774,1,1
22881,1,1
16670,0,0
15999,1,1
6007,1,1
18376,1,1
5506,0,0
14792,0,0
4598,0,0
13601,0,0
1829,1,0
24333,0,0
10232,1,1
19200,1,1
22093,1,1
11869,0,1
18646,1,1
17938,1,1
13724,0,0
16629,0,0
16148,0,0
25780,0,0
24777,0,0
24438,0,0
13389,0,0
26440,1,1
27330,1,1
12535,1,1
28331,0,0
14223,0,1
23532,1,1
22163,1,0
10075,0,0
19752,1,1
9858,0,0
11983,1,1
24109,0,0
17419,0,0
2077,0,0
4077,1,1
22944,1,1
25464,1,1
9138,1,1
12887,1,1
4732,1,1
13290,1,1
26856,1,1
9246,1,1
14985,0,0
2179,1,1
3739,0,1
10910,1,1
9011,1,0
1224,1,1
22199,1,1
28707,1,1
2041,1,1
21920,1,1
17558,0,0
4565,0,0
4116,1,1
462,0,0
19891,1,1
25685,1,0
10210,0,0
10312,1,1
26149,0,1
12053,1,1
5613,1,1
22276,1,1
18866,1,1
14747,0,0
18649,0,0
24652,1,1
16728,1,1
11807,0,0
28290,0,1
24532,1,1
2739,1,1
17039,0,0
5012,0,0
17522,1,1
4626,0,0
18602,1,1
27084,1,1
12321,1,1
6493,0,0
8245,0,0
9309,0,0
24379,0,0
9482,1,1
24290,0,0
20893,0,1
8076,1,1
8637,1,0
17435,1,1
16922,0,0
9820,1,1
25250,1,1
12407,1,1
20495,1,1
26470,1,1
17874,0,0
10045,1,1
8344,0,0
29068,1,1
15452,0,0
13438,1,1
13835,0,1
9685,0,0
27128,1,1
2237,0,0
11042,1,1
4420,0,0
6265,0,0
10398,0,0
3541,0,0
9103,1,1
10346,0,0
14893,1,1
25072,0,1
29647,1,1
9625,0,0
7694,0,0
8285,0,0
21101,0,0
7259,0,0
20812,0,1
3752,1,1
2150,1,1
29884,0,0
24676,1,1
16951,1,0
9209,0,0
25555,0,0
21938,1,1
20288,0,0
26156,0,0
519,1,0
16201,0,0
10890,0,0
24140,1,1
1303,0,0
25438,1,1
7334,1,1
150,1,1
10286,1,1
8734,1,1
25602,0,0
18372,1,1
19940,0,0
14444,1,1
207,0,0
10711,1,1
24122,0,0
1682,1,1
9045,0,0
713,0,0
16043,0,0
26486,1,1
17516,1,1
12322,1,1
5772,0,0
1751,1,1
10607,0,1
14219,0,0
20903,1,1
9959,0,0
23391,1,1
21362,1,1
28957,0,0
16761,1,1
21808,1,1
3398,1,1
2506,0,0
28011,1,1
13520,1,1
27698,1,1
1757,0,0
4032,1,1
14118,0,0
1803,1,1
22097,1,1
18399,0,0
28651,0,0
10763,1,1
477,1,1
11865,1,0
11981,0,0
19881,0,0
26930,1,1
23638,0,0
21430,0,0
27177,1,1
8296,1,1
14476,0,1
25686,0,0
25547,0,0
20807,1,1
5632,0,0
21708,1,1
24298,1,1
13540,0,0
20726,1,1
15508,1,1
6249,0,0
27385,1,1
2544,1,1
23695,0,0
19900,0,0
14023,0,0
3054,1,1
28801,0,0
26340,1,1
11005,0,0
5324,1,1
24522,0,0
22641,1,0
21821,0,0
15218,1,1
21660,1,1
5359,1,1
27231,1,0
24139,1,1
23420,1,1
9506,0,0
9262,0,0
14053,1,1
16382,0,1
29955,1,1
14547,1,1
28340,1,1
8610,0,0
890,1,1
24238,0,1
12586,1,0
19144,0,0
1282,1,1
28573,0,0
14040,1,1
20770,1,1
19304,0,0
5481,0,0
14560,1,1
3803,0,0
697,1,1
28112,1,1
13762,1,1
17037,0,0
23379,1,1
14972,0,0
26299,0,0
19339,1,1
10602,1,1
24633,0,0
1729,0,0
6784,0,0
2201,1,1
8111,0,0
22312,1,0
10256,1,1
26985,0,0
6224,0,0
9997,1,0
13923,0,0
11909,1,1
23069,0,0
11868,1,1
2253,0,0
20806,1,1
6415,0,0
25676,0,0
26820,1,1
16053,1,1
20282,0,0
21220,0,0
5456,1,1
10284,1,1
7079,0,0
21387,1,1
22639,1,1
20299,1,1
649,0,1
27481,0,1
6382,1,1
524,0,0
18547,1,0
29620,0,0
5423,0,1
18388,1,1
11193,0,0
28492,1,1
7070,1,1
10621,0,0
26739,1,1
14714,0,0
6123,1,1
13618,0,0
12268,1,1
6981,0,0
25673,0,0
832,0,0
15475,0,0
28786,0,0
5406,1,1
3007,1,1
29470,1,1
22782,1,1
9680,0,1
9229,0,0
7663,1,1
3506,1,1
27815,1,1
13211,1,1
15418,0,0
27139,1,1
22258,1,1
23650,1,0
25938,1,1
23411,0,1
9937,0,0
23306,0,0
25344,1,1
16768,0,1
12022,1,1
28536,0,0
10660,1,1
29467,1,1
2892,0,0
19837,1,1
25334,1,1
10488,1,1
9358,1,1
28738,1,1
23731,1,1
25145,0,0
13032,1,1
13304,0,0
10868,1,1
21399,0,0
5201,0,1
26951,0,0
3504,0,0
7330,1,1
16541,0,0
3106,0,0
5977,1,1
27143,1,0
3972,1,1
28125,1,1
17845,0,0
29762,1,1
10141,0,0
29767,0,0
29736,1,1
13908,1,1
15055,0,0
768,1,1
2669,1,1
16662,0,0
6047,0,0
11012,1,1
26888,0,1
9642,0,0
11339,1,1
28394,1,1
18182,0,1
29744,0,0
28264,0,0
15820,1,1
339,1,1
23926,1,1
15687,1,1
28149,0,0
16317,1,1
13204,1,1
8067,0,0
20502,1,1
11311,0,0
12412,1,1
29546,1,1
22445,1,1
19689,1,1
22068,1,1
26278,0,0
14838,1,1
22934,0,0
3917,1,1
10951,0,0
11986,1,1
27074,0,0
18680,0,0
14950,1,1
1583,0,0
6362,1,1
16388,1,1
17336,0,0
23736,0,0
5070,0,0
7886,1,1
8987,0,0
25371,1,1
23701,1,1
5697,1,1
9605,0,0
15694,0,0
2903,0,0
834,1,1
4857,1,1
8161,1,1
29028,1,1
8319,0,1
25741,0,1
17265,1,1
25225,0,0
4330,0,0
8696,0,0
6723,1,1
17207,0,0
4448,1,1
26784,1,1
4694,1,1
14852,0,0
2145,0,0
9923,0,0
3269,0,0
12728,0,0
25767,0,0
10456,0,0
6497,1,1
27977,1,1
18438,1,1
16006,0,0
27707,1,1
11563,0,0
14603,1,1
17639,0,0
20019,1,1
7740,0,0
16075,0,0
16120,1,1
7322,0,0
5220,1,1
9880,0,0
21737,1,1
10085,0,0
2801,1,1
11619,1,1
24262,1,1
21772,1,1
18276,1,1
10282,0,0
16895,0,0
16339,1,1
20909,0,0
21210,0,0
25878,0,0
17598,0,0
7217,0,0
6486,0,0
18811,1,1
21492,1,0
11976,1,1
638,0,0
9853,0,0
6824,1,1
12796,0,0
20647,1,1
19796,0,0
22136,0,1
5131,1,1
10224,0,0
1540,1,0
8320,1,1
29147,0,0
2104,0,0
20835,1,1
15886,0,0
4613,0,1
14670,0,0
8900,0,0
10789,0,0
19561,1,0
12511,0,0
5270,0,0
6290,1,1
7135,0,0
14672,1,1
3890,1,1
25463,1,1
170,1,1
14897,0,0
21882,0,0
29047,0,0
1260,1,1
10927,0,0
2547,0,0
10900,1,1
15527,1,1
16500,1,1
6826,0,0
24459,0,0
17109,0,0
24702,0,0
14130,0,0
4101,0,0
27850,0,0
26583,1,1
25572,1,1
25816,1,1
13282,0,0
29856,1,1
1099,0,0
1069,1,1
63,0,0
29869,1,1
11845,0,0
17866,1,1
24403,0,0
12763,0,0
17238,0,0
8796,0,1
15840,0,0
22432,1,1
19333,1,1
21674,0,0
615,0,0
19668,0,0
21471,0,0
10140,1,1
4023,0,0
3255,1,1
26066,0,0
9785,0,0
2469,0,0
22996,0,1
25705,1,1
527,1,1
5467,1,1
7307,1,1
24235,1,1
6345,1,1
26020,1,1
4754,0,0
20022,1,1
8889,1,1
18766,1,1
4005,1,1
555,1,1
29387,1,1
28643,0,0
2844,1,1
2995,0,0
27134,0,0
8417,0,0
22813,0,0
28399,1,1
7273,1,1
166,1,1
9965,0,0
3666,0,0
29290,0,1
26904,1,1
19343,1,1
23732,1,1
27952,1,1
8540,0,0
9813,1,1
17474,1,1
8683,1,1
2505,1,1
13533,1,1
14447,1,1
29192,0,0
27681,0,0
27248,0,0
11695,1,1
18432,1,1
7350,1,1
24309,0,0
20646,0,0
19583,1,1
29490,1,1
6816,1,1
16083,1,1
1609,1,1
21680,1,1
11421,1,1
24899,0,0
7345,0,0
1913,0,0
14047,1,0
16627,1,1
9597,1,1
8478,0,0
18523,1,0
1071,1,1
28408,0,0
8999,1,1
19461,0,0
1470,0,0
2177,1,1
4989,1,1
845,0,0
22462,0,0
14062,1,1
15617,1,1
17396,1,1
137,1,1
14228,0,0
23024,0,0
4949,1,0
12861,1,1
9141,0,0
26559,0,0
19576,1,1
18893,1,1
21379,0,0
4684,0,0
13809,1,1
3472,0,0
18301,0,1
4998,1,1
10365,1,1
20988,1,1
18404,1,1
18337,0,0
20622,1,1
17132,0,0
15774,1,1
25419,1,1
23319,0,0
20157,0,0
11946,0,0
15049,1,1
28363,0,0
10876,1,1
17380,0,0
18409,0,0
14526,1,1
5041,1,1
20455,1,1
15869,0,0
25699,1,1
29142,0,0
11261,1,1
24923,1,1
24802,1,1
1063,1,1
13831,0,0
14204,0,0
1769,0,0
21631,0,0
3317,0,1
6830,1,1
10331,1,1
678,0,0
10547,0,0
6897,1,1
19947,0,0
5879,1,1
25641,0,0
24169,0,0
15538,0,0
20317,0,0
27443,0,0
789,0,0
6335,1,1
545,0,0
18050,0,0
23763,1,0
15220,1,1
4716,1,1
23634,1,1
1972,1,1
27891,1,1
25392,0,0
20307,0,0
26327,1,1
16742,1,1
23969,0,0
1702,0,0
18162,1,1
19108,0,0
22566,0,0
16817,0,0
18763,1,1
12066,0,0
12915,1,0
1827,1,1
14470,0,0
26363,1,1
2456,1,1
24854,1,1
29007,0,0
7076,0,0
3083,0,0
14664,1,1
14410,1,1
2979,0,0
5049,0,0
19358,1,1
24302,1,1
6992,0,0
22194,0,0
5043,0,0
18967,0,0
16534,0,0
16474,1,1
25204,1,1
22879,1,1
19738,0,0
2881,0,0
14070,1,1
15819,0,0
16236,1,1
27588,1,1
6630,1,1
9381,0,0
2699,1,1
19300,0,0
22657,0,0
14746,0,0
20283,0,0
28579,0,0
17194,0,0
29912,1,1
12611,0,0
27491,1,1
27265,1,1
14938,0,0
17752,1,1
14337,1,1
16788,0,0
14358,1,1
1846,0,0
26037,1,1
4847,1,1
18436,1,1
26597,1,1
17074,1,1
17730,1,1
17177,0,0
21744,0,0
5538,1,0
20247,1,1
9463,1,1
28851,1,1
1465,1,1
22574,1,1
18067,0,1
17990,1,1
11332,1,1
27885,0,0
13289,0,0
8612,0,0
16157,1,1
13583,1,1
19116,0,0
24060,0,0
15969,1,1
5863,1,1
10154,1,1
28330,0,0
11147,0,0
19676,1,1
8494,0,0
17379,1,0
20889,0,0
23698,1,1
18560,1,1
12196,1,1
21957,1,1
19608,0,0
24498,0,0
29196,1,1
14393,1,1
29566,0,0
122,0,0
16185,0,0
14427,1,1
21258,1,1
12389,1,1
517,0,0
16859,1,1
429,1,1
10064,1,1
1212,0,0
3392,1,1
17532,1,1
15141,0,0
19627,1,0
1267,1,1
19435,0,1
9019,0,0
12094,0,0
21570,0,0
17512,1,1
7134,0,0
15556,1,1
12944,0,0
6158,1,1
29562,0,0
15276,1,1
5823,0,0
19946,0,1
18663,1,1
1515,1,0
9374,1,0
416,1,0
12615,0,0
12455,1,1
21932,1,1
17781,1,0
20465,1,1
19430,1,0
7662,0,0
4633,0,0
29073,0,0
8266,1,1
10500,1,1
18389,0,0
7587,0,0
8064,1,1
7466,1,1
23183,1,1
10266,0,0
11036,0,0
1366,0,0
4519,0,0
12265,0,0
18652,1,1
14980,0,0
3947,1,1
5065,0,0
927,1,1
10046,0,0
2236,0,0
26069,1,1
8998,1,1
12123,1,1
5030,0,1
18330,1,1
5617,1,1
7614,1,1
8867,1,1
3638,0,1
2362,1,1
23106,0,0
13981,0,0
11096,1,1
5078,1,1
15040,1,1
21094,0,0
4466,1,0
3498,0,0
12257,1,1
2847,0,0
6221,0,0
23269,1,1
20375,1,1
14630,1,0
18048,1,1
10309,1,0
3300,1,1
10395,1,1
9372,0,0
11049,1,1
24223,1,1
14635,0,0
22271,0,0
29756,1,1
22447,0,0
25137,0,0
5333,1,1
6596,1,1
705,0,0
15866,0,1
21736,1,1
9499,1,1
15119,1,1
17942,0,0
64,0,0
8181,0,1
8294,1,1
15024,0,0
26937,0,1
5394,0,0
28421,1,1
20687,0,0
10089,1,1
